CO,Vict num,Tot vic,Tot susp,V sex,V race,V age,Crm Stat,VO_1,VO_2,VO_3,VO_4,Inc MO,Inc day,Inc YR,Week day,Death YR,Means of Death,Loc,PE,Spec Circ
18,,,,2.0,W,34,1,2,,,,11,9,2024,,,2,16,62,
19,,,,2.0,B,54,1,23,,,,10,15,2024,,,2,RA,62,
19,,,,2.0,H,31,1,2,,,,10,30,2024,,,6,RA,62,
19,,,,2.0,H,45,1,2,,,,12,2,2024,,,2,04,62,
19,,,,1.0,W,74,1,1,,,,12,28,2024,,,2,RA,62,
19,,,,2.0,B,54,1,23,,,,11,10,2024,,,2,16,62,
19,,,,2.0,B,20,1,23,,,,6,25,2024,,,2,RB,99,
19,,,,1.0,H,33,1,22,,,,12,25,2024,,,1,16,45,
19,,,,2.0,H,27,1,23,,,,12,28,2024,,,15,16,45,
19,,,,2.0,F,80,1,2,,,,1,29,2024,,,2,RA,62,
19,,,,2.0,H,44,1,23,,,,6,18,2024,,,6,RA,99,
19,,,,2.0,F,76,1,4,,,,9,5,2024,,,7,RA,45,
19,,,,1.0,B,29,1,22,,,,4,8,2024,,,6,RB,62,
19,,,,2.0,W,59,1,23,,,,11,29,2024,,,5,16,62,
19,,,,1.0,H,27,1,22,,,,7,3,2024,,,2,16,99,
19,,,,1.0,B,62,1,22,,,,11,1,2024,,,2,16,45,
19,,,,2.0,H,29,1,23,,,,11,21,2024,,,13,16,45,
19,,,,2.0,B,60,1,23,,,,1,13,2024,,,6,18,62,
19,,,,2.0,H,38,1,2,,,,10,29,2024,,,5,99,45,
19,,,,2.0,B,64,1,23,,,,9,19,2024,,,0,99,99,
19,,,,2.0,H,44,1,2,,,,1,28,2024,,,2,RA,62,
19,,,,2.0,W,35,1,2,,,,2,3,2024,,,2,RA,62,
19,,,,2.0,H,48,1,23,,,,8,17,2024,,,2,RA,62,
19,,,,2.0,B,22,1,23,,,,6,11,2024,,,2,RA,99,
19,,,,1.0,B,40,1,1,,,,1,18,2024,,,6,RA,47,
19,,,,2.0,W,52,1,23,,,,2,9,2024,,,6,RA,62,
19,,,,2.0,H,20,1,23,,,,3,12,2024,,,6,RA,62,
19,,,,2.0,B,57,1,23,,,,2,21,2024,,,2,RB,62,
19,,,,2.0,B,51,1,4,,,,9,16,2024,,,2,16,62,
19,,,,2.0,H,30,1,23,,,,9,15,2024,,,6,RA,62,
19,,,,2.0,H,43,1,23,,,,6,18,2024,,,1,RB,62,
19,,,,2.0,B,21,1,23,,,,11,22,2024,,,1,RB,45,
19,,,,2.0,C,82,1,2,,,,10,30,2024,,,2,RA,99,
19,,,,2.0,B,27,1,23,,,,4,30,2024,,,6,RB,62,
19,,,,1.0,B,35,1,22,,,,3,8,2024,,,0,RA,99,
19,,,,2.0,B,39,1,23,,,,8,15,2024,,,6,RA,62,
19,,,,2.0,H,47,1,23,,,,7,2,2024,,,2,RA,62,
19,,,,2.0,C,47,1,2,,,,7,18,2024,,,6,RA,62,
19,,,,2.0,H,27,1,23,,,,7,5,2024,,,6,00,62,
19,,,,2.0,B,32,1,23,,,,6,24,2024,,,2,16,47,
19,,,,2.0,H,30,1,23,,,,8,4,2024,,,2,16,62,
19,,,,1.0,H,46,1,22,,,,4,11,2024,,,15,16,62,
20,,,,1.0,H,35,1,22,,,,12,27,2024,,,6,99,62,
23,,,,2.0,W,35,1,23,,,,3,20,2024,,,1,RA,62,
25,,,,2.0,W,32,1,23,,,,1,21,2024,,,0,RA,99,
28,,,,2.0,H,38,1,2,,,,9,26,2024,,,1,RB,62,
29,,,,2.0,W,58,1,23,,,,4,13,2024,,,2,RA,45,
30,,,,2.0,W,72,1,23,,,,2,26,2024,,,0,RA,62,
30,,,,2.0,H,29,1,2,,,,9,8,2024,,,6,RA,62,
30,,,,2.0,W,38,1,23,,,,10,21,2024,,,11,RA,62,
30,,,,2.0,O,35,1,23,,,,5,31,2024,,,8,RA,62,
30,,,,2.0,W,25,1,23,,,,5,2,2024,,,2,07,99,
30,,,,2.0,O,70,1,2,,,,6,23,2024,,,5,RA,62,
30,,,,2.0,W,29,1,23,,,,10,16,2024,,,8,RB,99,
30,,,,1.0,K,85,1,1,,,,8,15,2024,,,25,01,62,
31,,,,2.0,W,48,1,23,,,,8,4,2024,,,6,RB,62,
33,,,,2.0,O,53,1,2,,,,4,29,2024,,,2,16,26,
33,,,,2.0,W,56,1,2,,,,6,8,2024,,,2,RA,62,
33,,,,2.0,B,45,1,2,,,,3,29,2024,,,7,RA,62,
33,,,,2.0,W,86,1,2,,,,5,23,2024,,,1,RA,62,
33,,,,1.0,H,33,1,22,,,,8,18,2024,,,2,RG,45,
33,,,,1.0,W,68,1,22,,,,3,24,2024,,,6,RA,62,
34,,,,2.0,W,29,1,23,,,,11,17,2024,,,0,RA,99,
34,,,,2.0,W,45,1,2,,,,2,17,2024,,,2,RB,62,
34,,,,2.0,B,32,1,23,,,,4,10,2024,,,2,RB,62,
34,,,,1.0,B,38,1,22,,,,12,14,2024,,,2,RC,45,
34,,,,1.0,W,41,1,22,,,,5,3,2024,,,2,RG,26,
34,,,,1.0,B,30,1,22,,,,8,2,2024,,,2,16,62,
34,,,,2.0,H,36,1,23,,,,7,8,2024,,,1,RA,62,
34,,,,2.0,W,34,1,2,,,,3,3,2024,,,2,RA,62,
34,,,,2.0,B,34,1,23,,,,12,16,2024,,,2,RA,62,
34,,,,2.0,H,31,1,23,,,,8,30,2024,,,8,RA,62,
34,,,,2.0,H,28,1,23,,,,7,8,2024,,,0,RC,62,
34,,,,1.0,H,25,1,22,,,,10,23,2024,,,10,RA,99,
36,,,,2.0,W,34,1,23,,,,6,19,2024,,,1,16,62,
36,,,,2.0,B,47,1,2,,,,4,14,2024,,,1,RA,62,
36,,,,2.0,H,40,1,2,,,,2,24,2024,,,2,RA,62,
36,,,,2.0,H,54,1,2,,,,9,6,2024,,,6,RA,62,
36,,,,1.0,H,41,1,24,,,,6,1,2024,,,2,06,99,
36,,,,2.0,A,36,1,2,,,,6,21,2024,,,8,RA,62,
36,,,,1.0,W,46,1,1,,,,12,5,2024,,,6,RA,62,
36,,,,2.0,H,55,1,23,,,,5,12,2024,,,1,RA,62,
36,,,,1.0,B,45,1,22,,,,12,14,2024,,,7,RB,62,
36,,,,1.0,B,64,1,22,,,,10,27,2024,,,6,RA,62,
36,,,,1.0,B,25,1,22,,,,4,15,2024,,,7,RA,62,
36,,,,1.0,H,26,1,22,,,,2,11,2024,,,6,RB,62,
36,,,,2.0,W,40,1,23,,,,1,30,2024,,,1,RA,62,
36,,,,1.0,W,44,1,22,,,,7,7,2024,,,2,RA,62,
37,,,,2.0,H,38,1,4,,,,1,6,2024,,,2,RB,26,
37,,,,1.0,B,40,1,22,,,,7,12,2024,,,6,RA,62,
37,,,,2.0,W,80,1,4,,,,5,25,2024,,,5,RC,99,
37,,,,2.0,W,78,1,4,,,,7,30,2024,,,5,RD,62,
38,,,,1.0,W,44,1,22,,,,10,30,2024,,,6,01,99,
38,,,,2.0,H,48,1,2,,,,3,24,2024,,,2,RA,62,
39,,,,2.0,H,32,1,23,,,,6,25,2024,,,15,99,62,
39,,,,2.0,W,36,1,23,,,,2,11,2024,,,2,RA,26,
39,,,,2.0,W,83,1,2,,,,10,4,2024,,,2,RC,99,
39,,,,2.0,H,43,1,23,,,,12,23,2024,,,6,RC,99,
39,,,,1.0,W,53,1,1,,,,9,18,2024,,,2,RC,62,
41,,,,2.0,H,31,1,2,,,,12,8,2024,,,6,RB,62,
41,,,,2.0,W,37,1,23,,,,8,4,2024,,,15,RA,45,
43,,,,2.0,A,36,1,2,,,,12,17,2024,,,2,RA,62,
43,,,,2.0,H,49,1,23,,,,8,2,2024,,,0,19,99,
43,,,,2.0,F,36,1,23,,,,2,17,2024,,,6,RB,99,
43,,,,2.0,C,27,1,23,,,,1,16,2024,,,0,RA,99,
44,,,,2.0,H,25,1,23,,,,8,4,2024,,,6,18,62,
44,,,,2.0,U,21,1,23,,,,2,23,2024,,,11,19,62,
45,,,,2.0,W,51,1,2,,,,1,20,2024,,,2,RA,45,
48,,,,1.0,W,53,1,22,,,,4,12,2024,,,6,01,99,
49,,,,2.0,W,38,1,23,,,,11,27,2024,,,2,RA,99,
50,,,,2.0,H,33,1,23,,,,2,16,2024,,,6,16,62,
50,,,,2.0,W,55,1,2,,,,6,24,2024,,,2,RA,62,
50,,,,2.0,H,39,1,23,,,,8,5,2024,,,6,RA,62,
51,,,,2.0,H,38,1,23,,,,8,25,2024,,,11,RA,62,
51,,,,2.0,H,34,1,23,,,,3,16,2024,,,2,RB,40,
54,,,,2.0,W,44,1,4,,,,1,29,2024,,,2,RA,62,
54,,,,2.0,H,43,1,23,,,,8,23,2024,,,6,RA,62,
54,,,,2.0,H,44,1,25,,,,10,11,2024,,,3,RB,62,
54,,,,2.0,H,23,1,23,,,,6,13,2024,,,6,RB,99,
56,,,,2.0,H,35,1,23,,,,3,17,2024,,,1,06,62,
56,,,,2.0,H,34,1,23,,,,9,27,2024,,,6,RA,62,
57,,,,2.0,W,29,1,2,,,,7,11,2024,,,25,RA,62,
58,,,,1.0,W,59,1,22,,,,7,5,2024,,,15,16,99,
